time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1357847897.52779102,-41009.88976602,0.00000000,-nan,0.00000000,-41319.25217634,0.000000,0.000000
1357847897.62788296,-41009.93989752,0.00000000,-nan,0.00000000,-41319.35156570,0.000000,0.000000
1357847897.72797489,-41009.99002893,0.00000000,-nan,0.00000000,-41319.45120652,0.000000,0.000000
1357847897.82806611,-41010.04016032,0.00000000,-nan,0.00000000,-41319.55135356,0.000000,0.000000
1357847897.92814589,-41010.09029189,0.00000000,-nan,0.00000000,-41319.65273937,0.000000,0.000000
1357847898.02823806,-41010.14042505,0.00000000,-nan,0.00000000,-41319.76280500,0.000000,0.000000
1357847898.12832999,-41010.19055790,0.00000000,-nan,0.00000000,-41319.86121148,0.000000,0.000000
1357847898.22842193,-41010.24069099,0.00000000,-nan,0.00000000,-41319.96290230,0.000000,0.000000
1357847898.32850790,-41010.29082391,0.00000000,-nan,0.00000000,-41320.06215601,0.000000,0.000000
1357847898.42859101,-41010.34095503,0.00000000,-nan,0.00000000,-41320.15127822,0.000000,0.000000
1357847898.52867603,-41010.39108650,0.00000000,-nan,0.00000000,-41320.25367489,0.000000,0.000000
1357847898.62876797,-41010.44121782,0.00000000,-nan,0.00000000,-41320.35302749,0.000000,0.000000
1357847898.72885990,-41010.49134888,0.00000000,-nan,0.00000000,-41320.45172897,0.000000,0.000000
1357847898.82895207,-41010.54148145,0.00000000,-nan,0.00000000,-41320.56127198,0.000000,0.000000
1357847898.92903900,-41010.59161394,0.00000000,-nan,0.00000000,-41320.66106356,0.000000,0.000000
1357847899.02912903,-41010.64174478,0.00000000,-nan,0.00000000,-41320.75111646,0.000000,0.000000
1357847899.12920594,-41010.69187748,0.00000000,-nan,0.00000000,-41320.86286259,0.000000,0.000000
1357847899.22929811,-41010.74201020,0.00000000,-nan,0.00000000,-41320.96332957,0.000000,0.000000
1357847899.32939100,-41010.79214273,0.00000000,-nan,0.00000000,-41321.06233139,0.000000,0.000000
1357847899.42947888,-41010.84227502,0.00000000,-nan,0.00000000,-41321.16118789,0.000000,0.000000
1357847899.52956390,-41010.89240731,0.00000000,-nan,0.00000000,-41321.26141356,0.000000,0.000000
1357847899.62965608,-41010.94253815,0.00000000,-nan,0.00000000,-41321.35267814,0.000000,0.000000
1357847899.72973490,-41010.99267065,0.00000000,-nan,0.00000000,-41321.46322880,0.000000,0.000000
1357847899.82982707,-41011.04280115,0.00000000,-nan,0.00000000,-41321.55110871,0.000000,0.000000
1357847899.92991900,-41011.09293187,0.00000000,-nan,0.00000000,-41321.65276990,0.000000,0.000000
1357847900.03000998,-41011.14306239,0.00000000,-nan,0.00000000,-41321.75175886,0.000000,0.000000
1357847900.13009501,-41011.19319280,0.00000000,-nan,0.00000000,-41321.85137817,0.000000,0.000000
1357847900.23018694,-41011.24332311,0.00000000,-nan,0.00000000,-41321.95093944,0.000000,0.000000
1357847900.33027792,-41011.29345338,0.00000000,-nan,0.00000000,-41322.05100512,0.000000,0.000000
1357847900.43037009,-41011.34358389,0.00000000,-nan,0.00000000,-41322.15278434,0.000000,0.000000
1357847900.53045297,-41011.39371432,0.00000000,-nan,0.00000000,-41322.25247539,0.000000,0.000000
1357847900.63054490,-41011.44384477,0.00000000,-nan,0.00000000,-41322.35291993,0.000000,0.000000
1357847900.73062611,-41011.49397496,0.00000000,-nan,0.00000000,-41322.45152323,0.000000,0.000000
1357847900.83071804,-41011.54410670,0.00000000,-nan,0.00000000,-41322.56145241,0.000000,0.000000
1357847900.93080807,-41011.59423845,0.00000000,-nan,0.00000000,-41322.66171914,0.000000,0.000000
1357847901.03090000,-41011.64436844,0.00000000,-nan,0.00000000,-41322.75111471,0.000000,0.000000
1357847901.13098311,-41011.69449843,0.00000000,-nan,0.00000000,-41322.85129195,0.000000,0.000000
1357847901.23107505,-41011.74462995,0.00000000,-nan,0.00000000,-41322.96113000,0.000000,0.000000
1357847901.33115196,-41011.79476141,0.00000000,-nan,0.00000000,-41323.06098196,0.000000,0.000000
1357847901.43124008,-41011.84489287,0.00000000,-nan,0.00000000,-41323.16130289,0.000000,0.000000
1357847901.53132701,-41011.89502280,0.00000000,-nan,0.00000000,-41323.25197556,0.000000,0.000000
1357847901.63141799,-41011.94515411,0.00000000,-nan,0.00000000,-41323.36089716,0.000000,0.000000
1357847901.73150992,-41011.99528543,0.00000000,-nan,0.00000000,-41323.46114938,0.000000,0.000000
1357847901.83160210,-41012.04541698,0.00000000,-nan,0.00000000,-41323.56285465,0.000000,0.000000
1357847901.93168211,-41012.09554673,0.00000000,-nan,0.00000000,-41323.65194310,0.000000,0.000000
1357847902.03177404,-41012.14567962,0.00000000,-nan,0.00000000,-41323.77176015,0.000000,0.000000
1357847902.13186502,-41012.19580917,0.00000000,-nan,0.00000000,-41323.85119217,0.000000,0.000000
1357847902.23195696,-41012.24594027,0.00000000,-nan,0.00000000,-41323.96114962,0.000000,0.000000
1357847902.33204198,-41012.29606976,0.00000000,-nan,0.00000000,-41324.05133032,0.000000,0.000000
1357847902.43213296,-41012.34619920,0.00000000,-nan,0.00000000,-41324.15134577,0.000000,0.000000
1357847902.53221607,-41012.39633176,0.00000000,-nan,0.00000000,-41324.27096605,0.000000,0.000000
1357847902.63230801,-41012.44646272,0.00000000,-nan,0.00000000,-41324.36131205,0.000000,0.000000
1357847902.73239899,-41012.49659362,0.00000000,-nan,0.00000000,-41324.46119168,0.000000,0.000000
1357847902.83249092,-41012.54672317,0.00000000,-nan,0.00000000,-41324.55300355,0.000000,0.000000
1357847902.93257093,-41012.59685238,0.00000000,-nan,0.00000000,-41324.65120952,0.000000,0.000000
1357847903.03266311,-41012.64698173,0.00000000,-nan,0.00000000,-41324.75233439,0.000000,0.000000
1357847903.13274407,-41012.69711251,0.00000000,-nan,0.00000000,-41324.86143544,0.000000,0.000000
1357847903.23283505,-41012.74724172,0.00000000,-nan,0.00000000,-41324.95200938,0.000000,0.000000
1357847903.33292794,-41012.79737073,0.00000000,-nan,0.00000000,-41325.05095658,0.000000,0.000000
1357847903.43301892,-41012.84750131,0.00000000,-nan,0.00000000,-41325.16099394,0.000000,0.000000
1357847903.53310108,-41012.89763207,0.00000000,-nan,0.00000000,-41325.26237816,0.000000,0.000000
1357847903.63319302,-41012.94776126,0.00000000,-nan,0.00000000,-41325.35292374,0.000000,0.000000
1357847903.73326993,-41012.99789015,0.00000000,-nan,0.00000000,-41325.45124069,0.000000,0.000000
1357847903.83336091,-41013.04801905,0.00000000,-nan,0.00000000,-41325.55157210,0.000000,0.000000
1357847903.93345308,-41013.09814790,0.00000000,-nan,0.00000000,-41325.65151401,0.000000,0.000000
1357847904.03354502,-41013.14827984,0.00000000,-nan,0.00000000,-41325.77110854,0.000000,0.000000
1357847904.13362789,-41013.19840855,0.00000000,-nan,0.00000000,-41325.85113455,0.000000,0.000000
1357847904.23372006,-41013.24853723,0.00000000,-nan,0.00000000,-41325.95128095,0.000000,0.000000
1357847904.33381200,-41013.29866589,0.00000000,-nan,0.00000000,-41326.05134819,0.000000,0.000000
1357847904.43390393,-41013.34879612,0.00000000,-nan,0.00000000,-41326.16145253,0.000000,0.000000
1357847904.53398895,-41013.39892639,0.00000000,-nan,0.00000000,-41326.26190101,0.000000,0.000000
1357847904.63408089,-41013.44905647,0.00000000,-nan,0.00000000,-41326.36104251,0.000000,0.000000
1357847904.73416090,-41013.49918653,0.00000000,-nan,0.00000000,-41326.46116018,0.000000,0.000000
1357847904.83425212,-41013.54931502,0.00000000,-nan,0.00000000,-41326.55160686,0.000000,0.000000
1357847904.93434191,-41013.59944348,0.00000000,-nan,0.00000000,-41326.65165083,0.000000,0.000000
1357847905.03443408,-41013.64957358,0.00000000,-nan,0.00000000,-41326.76221765,0.000000,0.000000
1357847905.13451910,-41013.69970350,0.00000000,-nan,0.00000000,-41326.86126446,0.000000,0.000000
1357847905.23461103,-41013.74983203,0.00000000,-nan,0.00000000,-41326.95290381,0.000000,0.000000
1357847905.33468890,-41013.79996181,0.00000000,-nan,0.00000000,-41327.06095178,0.000000,0.000000
1357847905.43477511,-41013.85009158,0.00000000,-nan,0.00000000,-41327.16114098,0.000000,0.000000
1357847905.53486705,-41013.90022131,0.00000000,-nan,0.00000000,-41327.26118007,0.000000,0.000000
1357847905.63495898,-41013.95034954,0.00000000,-nan,0.00000000,-41327.35207804,0.000000,0.000000
1357847905.73504901,-41014.00048079,0.00000000,-nan,0.00000000,-41327.47114371,0.000000,0.000000
1357847905.83514094,-41014.05061052,0.00000000,-nan,0.00000000,-41327.56194737,0.000000,0.000000
1357847905.93521810,-41014.10074041,0.00000000,-nan,0.00000000,-41327.66322484,0.000000,0.000000
1357847906.03531003,-41014.15087310,0.00000000,-nan,0.00000000,-41327.78098990,0.000000,0.000000
1357847906.14369798,-41014.20100257,0.00000000,-nan,0.00000000,-41327.86107538,0.000000,0.000000
1357847906.24378896,-41014.25113230,0.00000000,-nan,0.00000000,-41327.96299047,0.000000,0.000000
1357847906.34387207,-41014.30126168,0.00000000,-nan,0.00000000,-41328.06101269,0.000000,0.000000
1357847906.44395900,-41014.35139130,0.00000000,-nan,0.00000000,-41328.16285868,0.000000,0.000000
1357847906.54404306,-41014.40152065,0.00000000,-nan,0.00000000,-41328.26135158,0.000000,0.000000
1357847906.64413500,-41014.45165001,0.00000000,-nan,0.00000000,-41328.36173136,0.000000,0.000000
1357847906.74422598,-41014.50177928,0.00000000,-nan,0.00000000,-41328.46139537,0.000000,0.000000
1357847906.84431791,-41014.55190855,0.00000000,-nan,0.00000000,-41328.56164411,0.000000,0.000000
1357847906.94440198,-41014.60203773,0.00000000,-nan,0.00000000,-41328.66136758,0.000000,0.000000
1357847907.04449391,-41014.65216713,0.00000000,-nan,0.00000000,-41328.76298825,0.000000,0.000000
1357847907.14457297,-41014.70229649,0.00000000,-nan,0.00000000,-41328.86298287,0.000000,0.000000
1357847907.24466491,-41014.75242721,0.00000000,-nan,0.00000000,-41328.97177356,0.000000,0.000000
1357847907.34475708,-41014.80255779,0.00000000,-nan,0.00000000,-41329.07114398,0.000000,0.000000
1357847907.44484901,-41014.85268701,0.00000000,-nan,0.00000000,-41329.16289798,0.000000,0.000000
1357847907.54493189,-41014.90281604,0.00000000,-nan,0.00000000,-41329.26199606,0.000000,0.000000
1357847907.64502406,-41014.95294521,0.00000000,-nan,0.00000000,-41329.36306843,0.000000,0.000000
1357847907.74511409,-41015.00307423,0.00000000,-nan,0.00000000,-41329.46242130,0.000000,0.000000
1357847907.84520507,-41015.05320331,0.00000000,-nan,0.00000000,-41329.56305606,0.000000,0.000000
1357847907.94529104,-41015.10333558,0.00000000,-nan,0.00000000,-41329.68331267,0.000000,0.000000
1357847908.04538298,-41015.15346457,0.00000000,-nan,0.00000000,-41329.76303495,0.000000,0.000000
1357847908.14546204,-41015.20359640,0.00000000,-nan,0.00000000,-41329.88110015,0.000000,0.000000
1357847908.24555397,-41015.25372665,0.00000000,-nan,0.00000000,-41329.97141519,0.000000,0.000000
1357847908.34564590,-41015.30385687,0.00000000,-nan,0.00000000,-41330.07152236,0.000000,0.000000
1357847908.44573593,-41015.35398716,0.00000000,-nan,0.00000000,-41330.17218280,0.000000,0.000000
1357847908.54581904,-41015.40411588,0.00000000,-nan,0.00000000,-41330.26260563,0.000000,0.000000
1357847908.64591098,-41015.45424617,0.00000000,-nan,0.00000000,-41330.37274828,0.000000,0.000000
1357847908.74599195,-41015.50437615,0.00000000,-nan,0.00000000,-41330.47104465,0.000000,0.000000
1357847908.84608412,-41015.55450772,0.00000000,-nan,0.00000000,-41330.58127772,0.000000,0.000000
1357847908.94617510,-41015.60463636,0.00000000,-nan,0.00000000,-41330.66315487,0.000000,0.000000
1357847909.04626703,-41015.65476782,0.00000000,-nan,0.00000000,-41330.78112549,0.000000,0.000000
1357847909.14634895,-41015.70489924,0.00000000,-nan,0.00000000,-41330.88115984,0.000000,0.000000
1357847909.24644089,-41015.75502901,0.00000000,-nan,0.00000000,-41330.97097410,0.000000,0.000000
1357847909.34651709,-41015.80515881,0.00000000,-nan,0.00000000,-41331.07147672,0.000000,0.000000
1357847909.44660902,-41015.85528856,0.00000000,-nan,0.00000000,-41331.17140799,0.000000,0.000000
1357847909.54670000,-41015.90541844,0.00000000,-nan,0.00000000,-41331.27249137,0.000000,0.000000
1357847909.64679193,-41015.95554993,0.00000000,-nan,0.00000000,-41331.38289578,0.000000,0.000000
1357847909.74687910,-41016.00568105,0.00000000,-nan,0.00000000,-41331.48084836,0.000000,0.000000
1357847909.84697104,-41016.05581217,0.00000000,-nan,0.00000000,-41331.58109097,0.000000,0.000000
1357847909.94705105,-41016.10594357,0.00000000,-nan,0.00000000,-41331.68309971,0.000000,0.000000
1357847910.04714203,-41016.15607464,0.00000000,-nan,0.00000000,-41331.78125307,0.000000,0.000000
1357847910.14723396,-41016.20620564,0.00000000,-nan,0.00000000,-41331.88112709,0.000000,0.000000
1357847910.24732590,-41016.25633664,0.00000000,-nan,0.00000000,-41331.98141038,0.000000,0.000000
1357847910.34741092,-41016.30646770,0.00000000,-nan,0.00000000,-41332.08196876,0.000000,0.000000
1357847910.44749188,-41016.35659856,0.00000000,-nan,0.00000000,-41332.18100294,0.000000,0.000000
1357847910.54758000,-41016.40672950,0.00000000,-nan,0.00000000,-41332.28181723,0.000000,0.000000
1357847910.64767098,-41016.45686034,0.00000000,-nan,0.00000000,-41332.38138899,0.000000,0.000000
1357847910.74776292,-41016.50698979,0.00000000,-nan,0.00000000,-41332.47291531,0.000000,0.000000
1357847910.84785509,-41016.55712059,0.00000000,-nan,0.00000000,-41332.58170738,0.000000,0.000000
1357847910.94793892,-41016.60725131,0.00000000,-nan,0.00000000,-41332.68145133,0.000000,0.000000
1357847911.04803109,-41016.65738034,0.00000000,-nan,0.00000000,-41332.77104474,0.000000,0.000000
1357847911.14810991,-41016.70750934,0.00000000,-nan,0.00000000,-41332.87111169,0.000000,0.000000
1357847911.24820209,-41016.75763834,0.00000000,-nan,0.00000000,-41332.97134610,0.000000,0.000000
1357847911.34829497,-41016.80776893,0.00000000,-nan,0.00000000,-41333.08165112,0.000000,0.000000
1357847911.44838095,-41016.85789793,0.00000000,-nan,0.00000000,-41333.17193708,0.000000,0.000000
1357847911.54846811,-41016.90802686,0.00000000,-nan,0.00000000,-41333.27168569,0.000000,0.000000
1357847911.64856005,-41016.95815731,0.00000000,-nan,0.00000000,-41333.38157082,0.000000,0.000000
1357847911.74865103,-41017.00828764,0.00000000,-nan,0.00000000,-41333.48101165,0.000000,0.000000
1357847911.84874296,-41017.05841821,0.00000000,-nan,0.00000000,-41333.58286772,0.000000,0.000000
1357847911.94883394,-41017.10854850,0.00000000,-nan,0.00000000,-41333.68130375,0.000000,0.000000
1357847912.04892302,-41017.15867876,0.00000000,-nan,0.00000000,-41333.78141021,0.000000,0.000000
1357847912.14899802,-41017.20880890,0.00000000,-nan,0.00000000,-41333.88094102,0.000000,0.000000
1357847912.24908900,-41017.25893774,0.00000000,-nan,0.00000000,-41333.97294536,0.000000,0.000000
1357847912.34918189,-41017.30906626,0.00000000,-nan,0.00000000,-41334.07114291,0.000000,0.000000
1357847912.44927001,-41017.35919632,0.00000000,-nan,0.00000000,-41334.18118139,0.000000,0.000000
1357847912.54935408,-41017.40932650,0.00000000,-nan,0.00000000,-41334.28222557,0.000000,0.000000
1357847912.64944601,-41017.45945651,0.00000000,-nan,0.00000000,-41334.38138421,0.000000,0.000000
1357847912.74953198,-41017.50958648,0.00000000,-nan,0.00000000,-41334.48139252,0.000000,0.000000
1357847912.84962201,-41017.55971670,0.00000000,-nan,0.00000000,-41334.58321176,0.000000,0.000000
1357847912.94971395,-41017.60984499,0.00000000,-nan,0.00000000,-41334.67125223,0.000000,0.000000
1357847913.04980612,-41017.65997479,0.00000000,-nan,0.00000000,-41334.78108501,0.000000,0.000000
1357847913.14988589,-41017.71010459,0.00000000,-nan,0.00000000,-41334.88138439,0.000000,0.000000
1357847913.24997807,-41017.76023276,0.00000000,-nan,0.00000000,-41334.97129616,0.000000,0.000000
1357847913.35005403,-41017.81036247,0.00000000,-nan,0.00000000,-41335.08126670,0.000000,0.000000
1357847913.45014596,-41017.86049214,0.00000000,-nan,0.00000000,-41335.18128188,0.000000,0.000000
1357847913.55023789,-41017.91062170,0.00000000,-nan,0.00000000,-41335.28091734,0.000000,0.000000
1357847913.65033007,-41017.96074968,0.00000000,-nan,0.00000000,-41335.37111400,0.000000,0.000000
1357847913.75041699,-41018.01087764,0.00000000,-nan,0.00000000,-41335.47120124,0.000000,0.000000
1357847913.85050797,-41018.06100739,0.00000000,-nan,0.00000000,-41335.58285406,0.000000,0.000000
1357847913.95058393,-41018.11113709,0.00000000,-nan,0.00000000,-41335.68278775,0.000000,0.000000
1357847914.05067301,-41018.16126528,0.00000000,-nan,0.00000000,-41335.77350305,0.000000,0.000000
1357847914.15076494,-41018.21139465,0.00000000,-nan,0.00000000,-41335.88122135,0.000000,0.000000
1357847914.25085711,-41018.26152426,0.00000000,-nan,0.00000000,-41335.98299165,0.000000,0.000000
1357847914.35094595,-41018.31165351,0.00000000,-nan,0.00000000,-41336.08097774,0.000000,0.000000
1357847914.45102692,-41018.36178117,0.00000000,-nan,0.00000000,-41336.17115225,0.000000,0.000000
1357847914.55111289,-41018.41190895,0.00000000,-nan,0.00000000,-41336.27214481,0.000000,0.000000
1357847914.65120506,-41018.46203657,0.00000000,-nan,0.00000000,-41336.37141269,0.000000,0.000000
1357847914.75129700,-41018.51216413,0.00000000,-nan,0.00000000,-41336.47127536,0.000000,0.000000
1357847914.85138893,-41018.56229348,0.00000000,-nan,0.00000000,-41336.58286045,0.000000,0.000000
1357847914.95147395,-41018.61242249,0.00000000,-nan,0.00000000,-41336.68101630,0.000000,0.000000
1357847915.05156493,-41018.66255169,0.00000000,-nan,0.00000000,-41336.78241964,0.000000,0.000000
1357847915.15164590,-41018.71268078,0.00000000,-nan,0.00000000,-41336.88204655,0.000000,0.000000
1357847915.25173807,-41018.76280983,0.00000000,-nan,0.00000000,-41336.98199931,0.000000,0.000000
1357847915.35183096,-41018.81293873,0.00000000,-nan,0.00000000,-41337.08135449,0.000000,0.000000
1357847915.45191693,-41018.86306782,0.00000000,-nan,0.00000000,-41337.18273507,0.000000,0.000000
1357847915.55200100,-41018.91319658,0.00000000,-nan,0.00000000,-41337.28097382,0.000000,0.000000
1357847915.65209293,-41018.96332385,0.00000000,-nan,0.00000000,-41337.37173867,0.000000,0.000000
1357847915.75218511,-41019.01345103,0.00000000,-nan,0.00000000,-41337.47143571,0.000000,0.000000
1357847915.85227704,-41019.06357838,0.00000000,-nan,0.00000000,-41337.57278258,0.000000,0.000000
1357847915.95236301,-41019.11370571,0.00000000,-nan,0.00000000,-41337.67286763,0.000000,0.000000
1357847916.05245495,-41019.16383438,0.00000000,-nan,0.00000000,-41337.78165773,0.000000,0.000000
1357847916.15253210,-41019.21396292,0.00000000,-nan,0.00000000,-41337.88111840,0.000000,0.000000
1357847916.25272298,-41019.26409157,0.00000000,-nan,0.00000000,-41337.98200658,0.000000,0.000000
1357847916.35280395,-41019.31422018,0.00000000,-nan,0.00000000,-41338.08209157,0.000000,0.000000
1357847916.45289612,-41019.36434890,0.00000000,-nan,0.00000000,-41338.18299259,0.000000,0.000000
1357847916.55298710,-41019.41447736,0.00000000,-nan,0.00000000,-41338.28162426,0.000000,0.000000
1357847916.65307903,-41019.46460578,0.00000000,-nan,0.00000000,-41338.38157728,0.000000,0.000000
1357847916.75316405,-41019.51473405,0.00000000,-nan,0.00000000,-41338.48096066,0.000000,0.000000
1357847916.85325599,-41019.56486258,0.00000000,-nan,0.00000000,-41338.58279731,0.000000,0.000000
1357847916.95333409,-41019.61499084,0.00000000,-nan,0.00000000,-41338.68135961,0.000000,0.000000
1357847917.05342507,-41019.66511756,0.00000000,-nan,0.00000000,-41338.77185494,0.000000,0.000000
1357847917.15351701,-41019.71524413,0.00000000,-nan,0.00000000,-41338.87108394,0.000000,0.000000
1357847917.25360894,-41019.76537252,0.00000000,-nan,0.00000000,-41338.98295275,0.000000,0.000000
1357847917.35369110,-41019.81550058,0.00000000,-nan,0.00000000,-41339.08114550,0.000000,0.000000
1357847917.45377994,-41019.86562862,0.00000000,-nan,0.00000000,-41339.18119492,0.000000,0.000000
1357847917.55386400,-41019.91575663,0.00000000,-nan,0.00000000,-41339.28135139,0.000000,0.000000
1357847917.65395498,-41019.96588309,0.00000000,-nan,0.00000000,-41339.37167754,0.000000,0.000000
1357847917.75404692,-41020.01600964,0.00000000,-nan,0.00000000,-41339.47250929,0.000000,0.000000
1357847917.85413909,-41020.06613597,0.00000000,-nan,0.00000000,-41339.57136932,0.000000,0.000000
1357847917.95422196,-41020.11626232,0.00000000,-nan,0.00000000,-41339.67175263,0.000000,0.000000
1357847918.05431390,-41020.16639324,0.00000000,-nan,0.00000000,-41339.80111418,0.000000,0.000000
1357847918.15440512,-41020.21652101,0.00000000,-nan,0.00000000,-41339.88130370,0.000000,0.000000
1357847918.25449705,-41020.26664902,0.00000000,-nan,0.00000000,-41339.98308394,0.000000,0.000000
1357847918.35458302,-41020.31678052,0.00000000,-nan,0.00000000,-41340.10564247,0.000000,0.000000
1357847918.45466590,-41020.36690827,0.00000000,-nan,0.00000000,-41340.18195059,0.000000,0.000000
1357847918.55475307,-41020.41703588,0.00000000,-nan,0.00000000,-41340.28130332,0.000000,0.000000
1357847918.65484500,-41020.46716343,0.00000000,-nan,0.00000000,-41340.38119166,0.000000,0.000000
1357847918.75493598,-41020.51729098,0.00000000,-nan,0.00000000,-41340.48144962,0.000000,0.000000
1357847918.85502791,-41020.56741707,0.00000000,-nan,0.00000000,-41340.57239890,0.000000,0.000000
1357847918.95510888,-41020.61754321,0.00000000,-nan,0.00000000,-41340.67295811,0.000000,0.000000
1357847919.05520105,-41020.66767081,0.00000000,-nan,0.00000000,-41340.78250240,0.000000,0.000000
1357847919.15528202,-41020.71779814,0.00000000,-nan,0.00000000,-41340.88107249,0.000000,0.000000
1357847919.25537300,-41020.76792573,0.00000000,-nan,0.00000000,-41340.98291865,0.000000,0.000000
1357847919.35546589,-41020.81805300,0.00000000,-nan,0.00000000,-41341.08120262,0.000000,0.000000
1357847919.45555496,-41020.86818027,0.00000000,-nan,0.00000000,-41341.18145859,0.000000,0.000000
1357847919.55564189,-41020.91830781,0.00000000,-nan,0.00000000,-41341.28338156,0.000000,0.000000
1357847919.65573406,-41020.96843681,0.00000000,-nan,0.00000000,-41341.39301192,0.000000,0.000000
1357847919.75580812,-41021.01856545,0.00000000,-nan,0.00000000,-41341.49097672,0.000000,0.000000
1357847919.85589910,-41021.06869408,0.00000000,-nan,0.00000000,-41341.59116801,0.000000,0.000000
1357847919.95599103,-41021.11882293,0.00000000,-nan,0.00000000,-41341.69283017,0.000000,0.000000
1357847920.05608392,-41021.16895151,0.00000000,-nan,0.00000000,-41341.79134217,0.000000,0.000000
1357847920.15617204,-41021.21908000,0.00000000,-nan,0.00000000,-41341.89098561,0.000000,0.000000
1357847920.25626397,-41021.26920696,0.00000000,-nan,0.00000000,-41341.98154377,0.000000,0.000000
1357847920.35633898,-41021.31933387,0.00000000,-nan,0.00000000,-41342.08142799,0.000000,0.000000
1357847920.45643091,-41021.36946071,0.00000000,-nan,0.00000000,-41342.18123821,0.000000,0.000000
1357847920.55652308,-41021.41958750,0.00000000,-nan,0.00000000,-41342.28111813,0.000000,0.000000
1357847920.65661502,-41021.46971454,0.00000000,-nan,0.00000000,-41342.38307021,0.000000,0.000000
1357847920.75670195,-41021.51984139,0.00000000,-nan,0.00000000,-41342.48203840,0.000000,0.000000
1357847920.85679412,-41021.56996846,0.00000000,-nan,0.00000000,-41342.58372441,0.000000,0.000000
1357847920.95688105,-41021.62009514,0.00000000,-nan,0.00000000,-41342.68148605,0.000000,0.000000
1357847921.05697298,-41021.67022172,0.00000000,-nan,0.00000000,-41342.78110163,0.000000,0.000000
1357847921.15705800,-41021.72034826,0.00000000,-nan,0.00000000,-41342.88106865,0.000000,0.000000
1357847921.25714993,-41021.77047650,0.00000000,-nan,0.00000000,-41342.99225732,0.000000,0.000000
1357847921.35722804,-41021.82060451,0.00000000,-nan,0.00000000,-41343.09103661,0.000000,0.000000
1357847921.45731306,-41021.87073247,0.00000000,-nan,0.00000000,-41343.19095406,0.000000,0.000000
1357847921.55740499,-41021.92086046,0.00000000,-nan,0.00000000,-41343.29139521,0.000000,0.000000
1357847921.65749693,-41021.97098862,0.00000000,-nan,0.00000000,-41343.39274799,0.000000,0.000000
1357847921.75758910,-41022.02111649,0.00000000,-nan,0.00000000,-41343.49112899,0.000000,0.000000
1357847921.85768104,-41022.07124432,0.00000000,-nan,0.00000000,-41343.59114729,0.000000,0.000000
1357847921.95776010,-41022.12137236,0.00000000,-nan,0.00000000,-41343.69278814,0.000000,0.000000
1357847922.05785108,-41022.17149871,0.00000000,-nan,0.00000000,-41343.78215707,0.000000,0.000000
1357847922.15794301,-41022.22162485,0.00000000,-nan,0.00000000,-41343.88103651,0.000000,0.000000
1357847922.25803494,-41022.27175108,0.00000000,-nan,0.00000000,-41343.98189310,0.000000,0.000000
1357847922.35811806,-41022.32187721,0.00000000,-nan,0.00000000,-41344.08152907,0.000000,0.000000
1357847922.45820308,-41022.37200326,0.00000000,-nan,0.00000000,-41344.18125732,0.000000,0.000000
1357847922.55828691,-41022.42212947,0.00000000,-nan,0.00000000,-41344.28246710,0.000000,0.000000
1357847922.65837908,-41022.47225555,0.00000000,-nan,0.00000000,-41344.38199355,0.000000,0.000000
1357847922.75847101,-41022.52238161,0.00000000,-nan,0.00000000,-41344.48203898,0.000000,0.000000
1357847922.85856295,-41022.57250911,0.00000000,-nan,0.00000000,-41344.59154238,0.000000,0.000000
1357847922.95864701,-41022.62263648,0.00000000,-nan,0.00000000,-41344.69100763,0.000000,0.000000
1357847923.05873895,-41022.67276391,0.00000000,-nan,0.00000000,-41344.79161972,0.000000,0.000000
1357847923.15881801,-41022.72289120,0.00000000,-nan,0.00000000,-41344.89102057,0.000000,0.000000
1357847923.25890994,-41022.77301850,0.00000000,-nan,0.00000000,-41344.99130793,0.000000,0.000000
1357847923.35900307,-41022.82314572,0.00000000,-nan,0.00000000,-41345.09099775,0.000000,0.000000
1357847923.46793795,-41022.87327451,0.00000000,-nan,0.00000000,-41345.20138604,0.000000,0.000000
1357847923.56802511,-41022.92340798,0.00000000,-nan,0.00000000,-41345.33176267,0.000000,0.000000
1357847923.66811705,-41022.97353529,0.00000000,-nan,0.00000000,-41345.39243100,0.000000,0.000000
1357847923.76819301,-41023.02366418,0.00000000,-nan,0.00000000,-41345.50279798,0.000000,0.000000
1357847923.86828399,-41023.07379283,0.00000000,-nan,0.00000000,-41345.60150053,0.000000,0.000000
1357847923.96837592,-41023.12392136,0.00000000,-nan,0.00000000,-41345.70106160,0.000000,0.000000
1357847924.06846809,-41023.17404838,0.00000000,-nan,0.00000000,-41345.79152264,0.000000,0.000000
1357847924.16855407,-41023.22417539,0.00000000,-nan,0.00000000,-41345.89173792,0.000000,0.000000
1357847924.26864600,-41023.27430378,0.00000000,-nan,0.00000000,-41346.00090542,0.000000,0.000000
1357847924.36872411,-41023.32443680,0.00000000,-nan,0.00000000,-41346.13090681,0.000000,0.000000
1357847924.46881509,-41023.37456386,0.00000000,-nan,0.00000000,-41346.19287778,0.000000,0.000000
1357847924.56890702,-41023.42469067,0.00000000,-nan,0.00000000,-41346.29147882,0.000000,0.000000
1357847924.66899896,-41023.47481892,0.00000000,-nan,0.00000000,-41346.40096115,0.000000,0.000000
1357847924.76908302,-41023.52494829,0.00000000,-nan,0.00000000,-41346.50850220,0.000000,0.000000
